ASIN,Brand Name,GV(Week 2 ),Net Ordered Units(Week 2 ),Net Receipts (Units)(Week 2 ),Total Inventory Units(Week 2 ),Net Receipts($)(Week 2 ),Product GMS($)(Week 2 ),Gross Shipped GMS($)(Week 2 ),Net Ordered GMS($)(Week 2 ),Deal GMS($)(Week 2 ),Net PPM(Week 2 )(%),Amzn GV(Week 2 ),SoROOS(%)(Week 2 )(%),Daily SoRoos%(Week 2 )(%),Fill Rate - Sourceable(Week 2 )(%),Vendor Confirmation Rate - Sourceable(Week 2 )(%),Conversion Rate(Week 2 )(%),ASP(Week 2 ),CM(Week 2 )(%),CP($)(Week 2 ),CPPU(Week 2 ),PPM(Week 2 )(%),CCOGS As A % Of PCOGS(Week 2 )(%),CCOGS As A % Of Revenue(Week 2 )(%),External Box Price Competitiveness (% Of GV)(Week 2 )(%),IDQ Score(Week 2 )
B0949J3BT8,Bazooka,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,87.50
B0019FLIRE,Snyder's Of Hanover,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GJFD6Q,Stone Chocolate,7,0,0.00,127.00,0.00,0,0,0,0,0.00%,7,85.71%,85.71%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,77.50
B07X2J77C9,INDIA GATE,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0D6G2P9YY,BN,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0CVBF87FJ,Diablo,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,70.00
B08LDJ2F4Z,Mc Trader,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B083VKYQTG,Al Rifai,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,77.50
B087GM9S26,Elvan,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07NF7V852,UNKNOWN,2,0,0.00,11.00,0.00,0,0,0,0,0.00%,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,80.80
B086WB3L34,General Mills,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0120JR7KE,UNKNOWN,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B083VK2HW5,Al Rifai,4,0,0.00,0.00,0.00,0,0.00,0.00,0,0.00%,4,75.00%,75.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,75.90
B087GM4WSX,Saadet,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00GKBN2E4,A.1.,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B08B28KHKD,Classic Cookie,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,71.70
B00SFPYUCQ,Stokes,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,81.00
B004DIVZKY,AriZona,2,2,0.00,15.00,0.00,0,0.00,7.52,0,0.00%,2,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,72.00
B083VKYVD9,TATA,15,0,56.00,101.00,124.71,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,100.00
B07NF87BQT,Al Rifai,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,74.20
B0BVT86NRY,Cinnamon Toast Crunch,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0DFVHLG8B,Ulker,3,0,0.00,5.00,0.00,0,0,0,0,0.00%,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,74.20
B01HI4D3UO,AriZona,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,82.50
B07G86VBXW,UNKNOWN,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B09WRKKXWG,Lago,1,0,0.00,60.00,0.00,0,0.00,0.00,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,77.50
B00R2UOFWU,Dilmah,15,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07PH3ZW8T,American Garden,2,0,0.00,1.00,0.00,0,0,0,0,0.00%,2,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,78.00
B01N5BVDVL,Gerber,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07N5613RX,Alitea,8,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0DPGG548Y,Bazooka,1,-1,0.00,0.00,0.00,0,0.00,-2.32,0,0.00%,1,100.00%,100.00%,0.00%,100.00%,(100.00)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,82.50
B0756RVV4B,Cala,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,84.20
B087GL43MM,Toren,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0DMTC4NQB,Castello since 1907,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GKF126,Cagla,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,73.50
B015NC6YO0,The Jelly Bean Factory,5,-2,0.00,0.00,0.00,0,0.00,-40.43,0,0.00%,5,100.00%,100.00%,0.00%,0.00%,(40.00)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,85.70
B087GLW2DP,Elvan,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0861YDRTL,Ulker,10,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07QCFG13J,General Mills,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0DN1DPSKK,Ragusa,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0055QCGWE,Skippy,15,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07WTB6Z6J,Cala,0,0,0.00,3.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,82.50
B087GM4WSG,Alattar,7,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B08H31L9VL,Sugarpova,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,58.00
B000WHXI0U,Gerber,11,-1,0.00,2.00,0.00,0,0.00,-5.65,0,0.00%,10,63.64%,63.64%,0.00%,100.00%,(9.09)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,80.00%,97.00
B087GKVNXN,Geeef,5,0,0.00,3.00,0.00,0,0,0,0,0.00%,5,80.00%,80.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,93.70
B087GK2ST5,Zed,2,0,0.00,2.00,0.00,0,0.00,0.00,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,83.70
B087GMV3TZ,Nabil,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07ZFXVVFM,Ericson Laboratoire,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,67.40
B01BULGR1I,Gerber,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0BF72D275,DIAMOND دايموند,1,0,1.00,3.00,13.48,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,72.50
B007RYU4JY,Gerber,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00E8OU46O,Lago,4,0,0.00,0.00,0.00,0,0.00,0.00,0,0.00%,4,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,81.70
B07DC7ZTM2,Bazooka,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,3,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,95.00
B07PNK88Y6,UNKNOWN,0,0,0.00,2.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,75.50
B0BWZXDZTF,UNKNOWN,6,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07MQ1MVBK,Gerber,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0881MBP29,Cici,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,77.50
B0847QHPHD,Bazooka Candy Brands,18,0,0.00,12.00,0.00,0,0.00,0.00,0,0.00%,16,66.67%,66.67%,70.59%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,95.00
B076QXVN8H,Afia,9,0,11.00,104.00,38.42,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,0
B07QKZRHGZ,MIR,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B085V4XPKY,POPCORNERS,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,81.70
B0847NQXG3,Moussy,0,0,0.00,168.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0.00
B087GMHY67,Cici,1,0,0.00,14.00,0.00,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,73.50
B017A0MYEC,Batchelor's,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,64.40
B0949KKJRD,Bazooka,1,0,0.00,5.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,77.50
B0859421M4,Bazooka,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B01L774H26,Hectare's,1,4,0.00,9.00,0.00,0,0.00,5.90,0,0.00%,1,100.00%,100.00%,25.00%,100.00%,400.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,80.80
B01N6Q6XSX,Gerber,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0D44TLCPK,Alicafe,11,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0CJMFTG3X,Warheads,0,0,0.00,5.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B006LW5IGW,Witor's,12,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07NF758MF,Diamond,3,0,1.00,30.00,5.64,0,0,0,0,0.00%,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,82.50
B08C1CYV4B,AFIA,26,0,52.00,164.00,324.91,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,0
B0855QJG82,Procare,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,70.00
B00K454016,AliTea,18,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0FGD628JN,Candyland,3,0,2.00,7.00,5.70,0,0.00,0.00,0,0.00%,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,81.50
B0C96RVCRV,Nabil,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0881M9VBM,Eti,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,4,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,67.50
B09BN4FYX1,Palazi,3,0,0.00,26.00,0.00,0,0,0,0,0.00%,3,100.00%,100.00%,75.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,75.90
B01N2NKRK8,Bart,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,67.50
B083LM17Y4,Solen,4,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B08M193SHK,Nur Jahan,3,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B004XVFJVW,Frank's RedHot,12,0,0.00,0.00,0.00,0,0,0,0,0.00%,12,100.00%,100.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,85.80
B09KBNW55N,General Mills,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07WWFD8K7,Cala,0,0,0.00,1.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,80.70
B000VDUK7Y,Chex,5,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00A3KSCXY,Al Rifai,6,2,1.00,30.00,5.17,0,0.00,12.09,0,0.00%,6,83.33%,83.33%,0.00%,0.00%,33.33%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,79.20
B083VK9J3B,Al Rifai,10,-7,0.00,0.00,0.00,0,0.00,-11.47,0,0.00%,10,100.00%,100.00%,0.00%,0.00%,(70.00)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,70.90
B08HLT2H7Y,Duck & Dry,0,0,0.00,7.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0D2FJYW9C,McVITIE'S,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,65.80
B0881MCV3Q,Elvan,6,1,0.00,1.00,0.00,0,0.00,4.46,0,0.00%,6,100.00%,100.00%,0.00%,0.00%,16.67%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,77.50
B07NF5YH6Z,Palazi,30,-7,0.00,16.00,0.00,0,0.00,-28.76,0,0.00%,28,53.33%,53.33%,0.00%,0.00%,(23.33)%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,53.57%,70.00
B07NF87BVG,Ulker,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GM4WSH,Alattar,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0C6635B2K,TATA,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,86.90
B087GLRBHK,Toren,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0FLD8XWTH,DIAMOND دايموند,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0.00
B0DT5Z95MT,TATA GLOBAL BEVeRAGES,8,0,0.00,29.00,0.00,0,0,0,0,0.00%,8,0.00%,0.00%,100.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,63.50
B083VK9J27,American Garden,6,0,0.00,0.00,0.00,0,0.00,0.00,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B087GMJZTC,Palazi,7,0,0.00,1.00,0.00,0,0,0,0,0.00%,7,0.00%,0.00%,0.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,62.50
B002DPXWBE,UNKNOWN,4,2,0.00,67.00,0.00,0,0.00,0.86,0,0.00%,4,0.00%,0.00%,0.00%,0.00%,50.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,66.50
B01LCX3NVQ,Hectare's,1,0,0.00,1.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,50.00%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,79.20
B079HJZTX7,Gerber,11,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00SXY3MWI,PINA,3,0,0.00,5.00,0.00,0,0,0,0,0.00%,3,0.00%,0.00%,16.67%,100.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,70.00
B07NF8C4JJ,Al Rifai,1,0,0.00,29.00,0.00,0,0.00,0.00,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,73.40
B0FGD3VWPG,Candyland,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,64.50
B007M88L1I,Lago,0,0,0.00,53.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,76.70
B002GJSJQ0,Gerber,4,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B007P52RWM,M.C. Trader,2,2,0.00,1.00,0.00,0,0.00,6.79,0,0.00%,2,100.00%,100.00%,0.00%,100.00%,100.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,95.00
B0FGD5GJT3,Candyland,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,66.00
B0BF63SVGB,DIAMOND دايموند,0,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,72.50
B07JM96SN1,Ericson Laboratoire,1,0,0.00,1.00,0.00,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,82.50
B0D673QKGT,BN,2,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00FBNZ58S,Dandies,6,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B0881N34SG,Elvan,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07J6HV1NM,Alara,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,73.00
B087T1CR9Q,Green Farm,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07WTB6P1S,Cala,1,0,0.00,1.00,0.00,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,85.70
B0881MJYLR,Torku,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B00OCC6X94,Hellema,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
B07WRL9XZG,UNKNOWN,4,0,0.00,85.00,0.00,0,0,0,0,0.00%,0,50.00%,50.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,100.00%,0
B087GK9B4D,Fiorella,1,0,0.00,0.00,0.00,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00,0.00%,0,0.00,0.00%,0.00%,0.00%,0.00%,0
