ASIN,Brand Name,GV(Week 1 ),Net Ordered Units(Week 1 ),Net Receipts (Units)(Week 1 ),Total Inventory Units(Week 1 ),Net Receipts($)(Week 1 ),Product GMS($)(Week 1 ),Gross Shipped GMS($)(Week 1 ),Net Ordered GMS($)(Week 1 ),Deal GMS($)(Week 1 ),Net PPM(Week 1 )(%),Amzn GV(Week 1 ),SoROOS(%)(Week 1 )(%),Daily SoRoos%(Week 1 )(%),Fill Rate - Sourceable(Week 1 )(%),Vendor Confirmation Rate - Sourceable(Week 1 )(%),Conversion Rate(Week 1 )(%),ASP(Week 1 ),CM(Week 1 )(%),CP($)(Week 1 ),CPPU(Week 1 ),PPM(Week 1 )(%),CCOGS As A % Of PCOGS(Week 1 )(%),CCOGS As A % Of Revenue(Week 1 )(%),External Box Price Competitiveness (% Of GV)(Week 1 )(%),IDQ Score(Week 1 )
B0881M9VB2,Eti,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GLYW4J,Toren,8,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B000F6NUQ0,Cala,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,64.1
B07NF8WZRC,Lotte,18,0,0,0,0,0,0,0,0,0.00%,12,27.78%,27.78%,84.21%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,90.00%,62.5
B087GMD5HW,Nabil,4,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0FDPXCYBG,Little Freddie,0,0,0,9,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B003LAC1LW,Lutti,1,0,0,1,0,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,85.8
B07WXJJG1C,Cala,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,69.2
B0DPWXJQH9,Lilly & Luna,1,0,3,3,4.49,0,0,0,0,0.00%,1,100.00%,100.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,86
B087GKX9FC,Canel's,15,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0BB3H77PY,Candyland,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,75.9
B087GJVRRM,Nom Noms,251,8,0,65,0,0,0,16.8,0,0.00%,237,78.09%,78.09%,0.00%,100.00%,3.19%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,87.5
B0DTDTZGMQ,Barebells,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07WWFJQBW,Cala,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,77.5
B079HNF556,Gerber,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B01LCWZBKS,Hectare's,1,0,0,11,0,0,0,0,0,0.00%,1,100.00%,100.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,71.2
B002RQTC0O,PONS,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,84.2
B0095DQF2A,Foster Clarks,3,0,0,16,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B094CYC7NH,General Mills,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B000WHXORC,Cream of Wheat,13,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B00GKX89Q8,Whittaker,76,6,0,962,0,0,0,48.07,0,0.00%,72,48.68%,48.68%,0.00%,100.00%,7.89%,0,0.00%,0,0,0.00%,0.00%,0.00%,74.32%,81
B07ZFXVVFM,Ericson Laboratoire,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,67.4
B007RYU4JY,Gerber,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07PNK88Y6,UNKNOWN,0,0,0,2,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,75.5
B01L77BPSU,Hectare's,0,0,0,4,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,75
B08NDK4Q82,WONDERFUL,4,0,0,0,0,0,0,0,0,0.00%,4,100.00%,100.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,78.4
B07PKDF6XS,Suntop,69,12,118,387,206.57,0,0,18.01,0,0.00%,61,69.57%,69.57%,31.95%,100.00%,17.39%,0,0.00%,0,0,0.00%,0.00%,0.00%,98.11%,81
B08C34JJKF,GM Betty Crocker,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,66.7
B00L2ZKP0M,American Garden,2,0,4,23,17.97,0,0,0,0,0.00%,2,0.00%,0.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,98.3
B07GJW9WN4,Sanitarium Sogood,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07HN5H7SL,Yousef Redha,5,0,0,1,0,0,0,0,0,0.00%,5,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,80.9
B07TTZYYHZ,Al Douri,1,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0881MF423,Elvan,3,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B003U26SRY,UNKNOWN,6,0,0,0,0,0,0,0,0,0.00%,6,83.33%,83.33%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,83.5
B0881MF54K,Colombina,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,76.9
B083VL3P6Z,Diamond,1,0,0,20,0,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,80.9
B07P6B9D5H,La Molisana,10,6,0,1,0,0,0,16.22,0,0.00%,10,100.00%,100.00%,33.98%,100.00%,60.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,92
B0881MQFDN,Bisconni,4,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B01LYT8NCG,Foster Clarks,47,1,39,3,42.68,0,0,1.29,0,0.00%,45,78.72%,78.72%,99.85%,100.00%,2.13%,0,0.00%,0,0,0.00%,0.00%,0.00%,93.62%,93.2
B0DJXK1XYX,Warheads,41,1,0,1,0,0,0,4.55,0,0.00%,41,12.20%,12.20%,100.00%,66.67%,2.44%,0,0.00%,0,0,0.00%,0.00%,0.00%,95.12%,87.5
B0199RFA18,Nature Valley,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0FGD467BX,Candyland,4,0,0,24,0,0,0,0,0,0.00%,2,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,76.5
B087GKBJL1,Rico,10,1,0,247,0,0,0,2.72,0,0.00%,10,100.00%,100.00%,75.00%,100.00%,10.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,79.2
B00A21A2G4,Schogetten,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,4.76%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B000WFK5WQ,Bazooka,3,0,0,0,0,0,0,0,0,0.00%,3,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,80.7
B0G6LCKTYH,Barebells,4,0,0,0,0,0,0,0,0,0.00%,4,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,58.5
B01E5RZPPI,Foster Clarks,158,2,0,0,0,0,0,3.49,0,0.00%,147,75.32%,75.32%,100.00%,100.00%,1.27%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,98.2
B07HFLSSFW,Bart,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B09HXPTK1G,PONS,4,2,0,0,0,0,0,11.67,0,0.00%,4,100.00%,100.00%,0.00%,0.00%,50.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,79.2
B0881M966G,Cici,1,0,0,1,0,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,84.5
B07CRJXRKR,Bella Vita Organic,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0881MNSB5,Shahrzad,4,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B088NNZW7B,Barebells,26,0,0,0,0,0,0,1.88,0,0.00%,26,69.23%,69.23%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,84.5
B078S3YL6S,Vitamilk,7,0,0,0,0,0,0,0,0,0.00%,5,71.43%,71.43%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,80
B07MVZ81GG,UNKNOWN,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,75.4
B08KL3HPLK,Solen,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07QCD9XR3,GM Betty Crocker,3,0,0,0,0,0,0,0,0,0.00%,3,33.33%,33.33%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,80.8
B087GK61LY,Diamond,5,0,0,0,0,0,0,0,0,0.00%,4,80.00%,80.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,78.4
B08GL93MQP,Madhoor,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,85.7
B073XMGYPF,KLF COCONAD,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GNNH17,Zed,25,2,0,0,0,0,0,19.88,0,0.00%,23,100.00%,100.00%,0.00%,100.00%,8.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,77.5
B0CTTP99B9,Mr Makhana,6,3,0,0,0,0,0,8.52,0,0.00%,6,100.00%,100.00%,96.30%,100.00%,50.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,83.2
B07576B8PN,Ching's Secret,7,0,0,17,0,0,0,0,0,0.00%,7,0.00%,0.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,80.5
B09FX639YN,QualityFood,2,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,50.00%,0
B0046NZ7NW,Cala,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,70.9
B07NF8C4JJ,Al Rifai,2,0,2,30,4.06,0,0,0,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,73.4
B00PXZIJZK,Ericson Laboratoire,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B00SXY3MWI,PINA,3,0,0,5,0,0,0,0,0,0.00%,3,0.00%,0.00%,62.50%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,70
B01LWMCL01,Cala,1,0,0,3,0,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,80.8
B0B57RZNB8,PONS,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,79.2
B000XDZ1SK,Joico,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,76
B07PN2TSKT,Bundaberg,19,0,1,23,3.13,0,0,0,0,0.00%,16,26.32%,26.32%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,82
B00L28CGDS,American Garden,7,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B072L7FN98,Ulker,12,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B079HNF1WH,Gerber,2,0,0,1,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B077SBZYJ3,Kuhne,7,-1,0,0,0,0,0,-4.7,0,0.00%,7,100.00%,100.00%,35.00%,100.00%,-14.29%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,98.3
B000Z4MHNE,French's,5,-1,0,0,0,0,0,-3.1,0,0.00%,5,100.00%,100.00%,0.00%,0.00%,-20.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,98.5
B0C812QMR4,Orion,8,0,0,17,0,0,0,0,0,0.00%,8,0.00%,0.00%,7.69%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,70.4
B08B28KHKD,Classic Cookie,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,71.7
B08G8WV5T8,Gerber,15,0,0,1,0,0,0,0,0,0.00%,15,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,71
B073P54R9F,Snyder's Of Hanover,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,63.4
B0BN1TQT5C,Perkier,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B08CHVBX48,UNKNOWN,3,0,0,33,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,66.7
B087GMN5CC,Nabil,3,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07NQTBG2Y,Luke's,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,70.8
B0847QHPHD,Bazooka Candy Brands,52,2,0,20,0,0,0,3.6,0,0.00%,46,69.23%,69.23%,0.00%,100.00%,3.85%,0,0.00%,0,0,0.00%,0.00%,0.00%,90.48%,95
B087GM938Z,Tian's,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,74.1
B00PA74O5U,Warheads,11,0,0,0,0,0,0,0,0,0.00%,10,90.91%,90.91%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,78.3
B008IJ9XRQ,American Garden,8,0,0,0,0,0,0,0,0,0.00%,7,75.00%,75.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,95.5
B07PSC37XV,American Garden,3,0,0,19,0,0,0,0,0,0.00%,3,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,33.33%,93.5
B07QGNMS7R,UNKNOWN,2,0,0,0,0,0,0,0,0,0.00%,2,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,81
B00L2ZKGHE,American Garden,25,0,0,1,0,0,0,0,0,0.00%,18,24.00%,24.00%,100.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,75.00%,98.5
B07HFQMN83,UNKNOWN,3,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B00LVTVNEQ,UNKNOWN,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B00D76WARU,Foster Clarks,10,0,3,31,3.91,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B007P52RWM,M.C. Trader,1,0,0,1,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,95
B0FGD3VWPG,Candyland,3,0,0,0,0,0,0,0,0,0.00%,3,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,64.5
B0BF66Z4RT,DIAMOND دايموند,6,0,0,1,0,0,0,0,0,0.00%,6,100.00%,100.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,80.8
B00K021R1O,Texas Tea,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,72.5
B087GJY7GB,Tian's,4,0,0,50,0,0,0,0,0,0.00%,4,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,75
B0DMZV4NMM,Dr. CHOQ,0,0,0,9,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,77
B01I2CF0NY,Al Rifai,5,0,24,46,59.92,0,0,0,0,0.00%,0,20.00%,20.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,0
B07YWM9WMG,Biotique,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B09BN3WHVZ,Palazi,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,75.9
B016BO711E,Whittaker,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B00JOQS7FQ,Al Rifai,1,0,0,39,0,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,78.3
B07NF6MN3Q,Alicafe,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B08B27TDWS,Classic Cookie,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,52.5
B0G6KVQTS2,Barebells,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,53.5
B0F9YVYZ52,UNKNOWN,0,0,0,5,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,32.5
B093HK4MS8,Mazoon,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GKVTDB,Zed,1,0,0,0,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,84.2
B08M7F4GB2,Little Freddie,2,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GJ6878,Cagla,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0035JNXIE,Cala,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,72.1
B07L4RJD3L,Betty Crocker,6,-5,0,0,0,0,0,-23.3,0,0.00%,5,83.33%,83.33%,0.00%,100.00%,-83.33%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,93.3
B07NF8C42R,Bazooka,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0F48YMC1F,UNKNOWN,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,68.7
B002CRGNT6,Lutti,20,0,0,13,0,0,0,0,0,0.00%,20,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,82.5
B087C6VWJZ,Little Freddie,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B00XCEM4A0,Diablo,4,0,0,0,0,0,0,0,0,0.00%,4,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,71.7
B00K021VCY,Texas Tea,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,69.5
B0DG2DYWLY,Schogetten,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07NF7PBDZ,Bazooka,4,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0C15HSLBH,Lady Liberty,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B08PFV8MRC,Whittaker's,6,0,0,0,0,0,0,0,0,0.00%,0,100.00%,100.00%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0FDPVXF2K,Little Freddie,7,0,0,1,0,0,0,0,0,0.00%,7,71.43%,71.43%,0.00%,100.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,61.9
B07ZFYWSKR,Ericson Laboratoire,0,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,78
B00CJ8L8RA,AriZona,10,0,0,17,0,0,0,0,0,0.00%,10,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,82.5
B07G86VBXW,UNKNOWN,1,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B087GM5SYG,Toren,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B0DPXG7KBN,Lilly & Luna,1,0,0,1,0,0,0,0,0,0.00%,1,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,87.5
B087GMQ5P5,Cagla,2,0,0,0,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,0
B07T25S2DW,UNKNOWN,0,0,0,1,0,0,0,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,0.00%,82.5
B083VKM94Q,Diamond,1,0,0,28,0,0,0,0,0,0.00%,1,100.00%,100.00%,0.00%,0.00%,0.00%,0,0.00%,0,0,0.00%,0.00%,0.00%,100.00%,82.5
